TIME_INTERVAL,REGION,RESOURCE_NAME,SO_MW_INSTRUCTION,CATEGORY,MO_REMARKS
07/12/2026 12:30,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 12:35,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 12:40,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 12:45,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 12:50,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 12:55,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 13:00,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 13:05,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 13:10,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 13:15,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 13:20,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 13:25,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 13:30,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 13:35,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 13:40,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 13:45,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 13:50,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 13:55,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 14:00,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 14:05,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 14:10,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 14:15,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 14:20,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 14:25,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 14:30,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 14:35,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 14:40,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 14:45,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 14:50,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 14:55,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 15:00,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 15:05,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 15:10,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 15:15,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 15:20,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 15:25,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 15:30,CVIS,07TPLPB4_U01,7,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 15:35,CVIS,07TPLPB4_U01,0,REAL POWER BALANCING,SO INSTRUCTION
07/12/2026 4:55,CVIS,07BDPP_U01,4,SYSTEM VOLTAGE,SO INSTRUCTION
07/12/2026 5:00,CVIS,07BDPP_U01,4,SYSTEM VOLTAGE,SO INSTRUCTION
EOF,,,,,
