RUN_TIME,ADV_ID,ADV_SDATE,ADV_TRAN_TYPE,ADV_TEXT_MESSAGE,
6/19/2026 1:46:58 PM,V134658,6/19/2026 1:46:41 PM,0,[NSO Advisory] Visayas Grid-06/19/2026 13:47: SO-initiated market intervention is issued today, 19-Jun-2026 for Visayas grid starting interval 1340H due to MLD implementation caused by limited generation at Cebu-Negros-Panay sub-grid.  [WEBSMS],
6/19/2026 12:54:10 PM,V125410,6/19/2026 12:53:54 PM,0,[NSO Advisory] Visayas Grid-06/19/2026 12:54: GRID UPDATE AS OF 1:00 PM System Condition: YELLOW ALERT CAP=2952MW, PK=2577MW, RR=40MW, NetOpMargin: PM=335, EVE=129 Highest Unit O/L: PCPC @ 135MW Derated Plant: LEYTE-A @363MW, TGPP @116.7MW, BIDPP U1 @70.1MW, URC  @17.7MW, PDPP3-E @9MW, CENPRI U5 @5.5MW, CALBAYOG DIESEL @5.4MW, TIMBABAN HYDRO @3MW, TAFT HYDRO @2.5MW, UPPER TAFT @2.4MW, LOBOC HYDRO 1 @0.3MW, AMLAN HYDRO @0.1MW [WEBSMS],
6/19/2026 12:43:28 PM,L124328,6/19/2026 12:43:11 PM,0,Luzon Grid-06/19/2026 12:43: Laoag SS 115kV Bus 2 restored at 1242H (Planned Outage)  [WEBSMS],
6/19/2026 12:35:25 PM,M123525,6/19/2026 12:35:08 PM,0,[NSO Advisory] Mindanao Grid-06/19/2026 12:35: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=3130MW, PK=2592MW, RR=80MW, NetOpMargin: PM=458, EVE=535 Highest Unit O/L: TSI 1 @ 151.4MW Derated Plant: GNPK U2 @125MW, MT APO U1 @47MW, MT APO U2 @41MW [WEBSMS],
6/19/2026 12:32:59 PM,L123259,6/19/2026 12:32:42 PM,0,[NSO Advisory] Luzon Grid-06/19/2026 12:33: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=16745MW, PK=13144MW, RR=80MW, NetOpMargin: PM=3521, EVE=2165 Highest Unit O/L: GNPD 1 & 2 @ 668MW Derated Plant: GMEC 2 @305MW, MSLC1 @290MW, MSLC2 @300MW, MSLC3 @280MW, SCPC @120MW, SLTEC 1 @118MW, SLTEC 2 @117MW, SUAL 2 @480MW [WEBSMS],
6/19/2026 11:43:12 AM,M114312,6/19/2026 11:42:55 AM,0,Mindanao Grid-06/19/2026 11:43: Pitogo SS 100MVA Transformer No. 2 energized at 1141H. (Planned Outage)  [WEBSMS],
6/19/2026 9:47:49 AM,V094749,6/19/2026 9:47:33 AM,0,Visayas Grid-06/19/2026 09:48: Barotac 50MVA TR1 energized at 0924H (Planned Outage)  [WEBSMS],
6/19/2026 9:19:56 AM,M091956,6/19/2026 9:19:39 AM,0,Mindanao Grid-06/19/2026 09:19: Pitogo SS 100MVA Transformer No. 2 de-energized at 0916H. (Planned Outage)  [WEBSMS],
6/19/2026 8:25:40 AM,M082540,6/19/2026 8:25:23 AM,0,Mindanao Grid-06/19/2026 08:25: Zamboanga - WMPC 138kV L1 energized at 0823H (Planned Outage)  [WEBSMS],
6/19/2026 8:07:15 AM,V080715,6/19/2026 8:06:59 AM,0,Visayas Grid-06/19/2026 08:07: Sangi-Carcon 34.5kV Line 3 de-energized at 0806H (Planned Outage)  [WEBSMS],
6/19/2026 7:12:42 AM,L071242,6/19/2026 7:12:25 AM,0,Luzon Grid-06/19/2026 07:12: Nagsaag - San Roque 230kV Line 2 de-energized at 0712H. (Planned Outage)  [WEBSMS],
6/19/2026 6:34:44 AM,L063444,6/19/2026 6:34:28 AM,0,Luzon Grid-06/19/2026 06:34: Naga-Tiwi C 230kV Line 3 de-energized at 0634H. (Planned Outage)  [WEBSMS],
6/19/2026 6:14:45 AM,M061445,6/19/2026 6:14:29 AM,0,Mindanao Grid-06/19/2026 06:14: Kibawe-Tacurong 138kV Line de-energized at 0612H. (Planned Outage: Non-GOMP)  [WEBSMS],
6/19/2026 6:06:31 AM,L060631,6/19/2026 6:06:15 AM,0,Luzon Grid-06/19/2026 06:06: Laoag SS 115kV Bus 2 de-energized at 0606H. (Planned Outage)  [WEBSMS],
6/19/2026 5:39:31 AM,V053931,6/19/2026 5:39:15 AM,0,[NSO Advisory] Visayas Grid-06/19/2026 05:40: 19-Jun-2026, Visayas Grid is on YELLOW Alert for interval hours 1500H-2200H. Total capacity on forced outage is 824.1MW. Total of de-rated capacity is 171.6MW.  [WEBSMS],
6/19/2026 5:38:05 AM,V053805,6/19/2026 5:37:48 AM,0,[NSO Advisory] Visayas Grid-06/19/2026 05:38: GRID UPDATE AS OF 6:00 AM System Condition: YELLOW ALERT CAP=2877MW, PK=2555MW, RR=40MW, NetOpMargin: AM=281, PM=256, EVE=7 Highest Unit O/L: PCPC @135MW Derated Plant: LEYTE-A @363MW, TGPP @116.7MW, BIDPP U1 @70.1MW, URC  @17.7MW, PDPP3-C @9MW, PDPP3-E @9MW, PDPP3-H @7MW, CENPRI U5 @5.5MW, TIMBABAN HYDRO @5MW, TAFT HYDRO @2.5MW, UPPER TAFT @2.4MW, LOBOC HYDRO 1 @0.3MW, AMLAN HYDRO @0.1MW [WEBSMS],
6/19/2026 5:31:02 AM,L053102,6/19/2026 5:30:46 AM,0,[NSO Advisory] Luzon Grid-06/19/2026 05:31: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=16491MW, PK=12892MW, RR=80MW, NetOpMargin: AM=3519, PM=2571, EVE=1396 Highest Unit O/L: GNPD 1&2 @668MW Derated Plant: GMEC 2 @305MW, MSLC1 @290MW, MSLC2 @300MW, MSLC3 @280MW, SCPC 1@120MW, SLTEC 1 @118MW, SLTEC 2 @117MW, SUAL 2 @500MW [WEBSMS],
6/19/2026 5:29:35 AM,M052935,6/19/2026 5:29:19 AM,0,[NSO Advisory] Mindanao Grid-06/19/2026 05:29: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=3113MW, PK=2522MW, RR=80MW, NetOpMargin: AM=511, PM=364, EVE=434 Highest Unit O/L:  TSI 1 @151.4MW Derated Plant: GNPK 2 @125MW, MA1 @47MW, MA2 @41MW [WEBSMS],
6/19/2026 4:42:03 AM,L044203,6/19/2026 4:41:47 AM,0,Luzon Grid-06/19/2026 04:42: Sual 1 online at 0438H (Unplanned Outage)  [WEBSMS],
6/19/2026 4:27:34 AM,L042734,6/19/2026 4:27:18 AM,0,[NSO Advisory] Luzon Grid-06/19/2026 04:27: Weather Update: Easterlies affecting Central Luzon, Southern Luzon, and Visayas.  [WEBSMS],
6/19/2026 4:26:59 AM,V042659,6/19/2026 4:26:43 AM,0,[NSO Advisory] Visayas Grid-06/19/2026 04:27: Weather Update: Easterlies affecting Central Luzon, Southern Luzon, and Visayas.  [WEBSMS],
6/19/2026 4:26:51 AM,M042651,6/19/2026 4:26:35 AM,0,[NSO Advisory] Mindanao Grid-06/19/2026 04:26: Weather Update: Easterlies affecting Central Luzon, Southern Luzon, and Visayas.  [WEBSMS],
6/19/2026 3:08:57 AM,L030857,6/19/2026 3:08:41 AM,0,Luzon Grid-06/19/2026 03:09: Calaca-Sta. Rosa (Malamig) 230kV Line restored at 0306H (Planned Outage)  [WEBSMS],
6/19/2026 2:19:53 AM,M021953,6/19/2026 2:19:37 AM,0,Mindanao Grid-06/19/2026 02:19: Tacurong SS 138kV Bus No.2 energized/restored  at 2100H. (Planned Outage: Non-GOMP).  Note: Approved P & E requested shutdown  [WEBSMS],
6/19/2026 1:16:18 AM,M011618,6/19/2026 1:16:03 AM,0,Mindanao Grid-06/19/2026 01:16: Zamboanga-WMPC 138kV L1 de-energized at 0102H (Planned Outage)  [WEBSMS],
EOF
